,type,name,zcr,rms,pitch,hnr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
35384,scene,pickleoutside,0.011250000447034836,0.0010112525196745992,3.0,4.0,52.422306060791016,28.49399185180664,16.755712509155273,17.94548797607422,17.263139724731445,12.213129043579102,12.648191452026367,6.522948265075684,2.7383193969726562,-3.6857452392578125,-1.9478683471679688,5.345236778259277
35385,scene,pickleoutside,0.011250000447034836,0.0011344568338245153,3.0,4.0,54.19001770019531,28.442813873291016,19.38698959350586,21.22540283203125,13.233071327209473,13.68252182006836,5.364402770996094,3.5838356018066406,-3.6724777221679688,-3.6190414428710938,-1.6880455017089844,2.0014848709106445
35386,scene,pickleoutside,0.016249999403953552,0.001463396241888404,3.0,4.0,53.611900329589844,27.224849700927734,11.634053230285645,9.432825088500977,9.482390403747559,0.9518189430236816,0.013454437255859375,-0.743553638458252,-3.6653594970703125,-2.681060791015625,-6.007236480712891,0.12154102325439453
35387,scene,pickleoutside,0.014999999664723873,0.0019033573335036635,3.0,4.0,52.43550491333008,22.42061424255371,12.755768775939941,7.377424240112305,5.7577033042907715,7.145486831665039,4.250693321228027,0.31545305252075195,-2.0899810791015625,-2.0370712280273438,-1.0635986328125,1.950972080230713
35388,scene,pickleoutside,0.013749999925494194,0.002017248421907425,3.0,4.0,89.63816833496094,20.615219116210938,4.00277042388916,15.745139122009277,8.217290878295898,7.353759288787842,5.50184440612793,2.3497848510742188,3.4449539184570312,-0.7333602905273438,2.153614044189453,-0.49210453033447266
35389,scene,pickleoutside,0.013749999925494194,0.00227159820497036,3.0,4.0,89.88883972167969,21.666208267211914,8.595170974731445,8.881056785583496,8.019493103027344,10.0067777633667,15.124364852905273,2.735095977783203,1.4187297821044922,-1.2502098083496094,-4.535745620727539,-0.7288093566894531
35390,scene,pickleoutside,0.013749999925494194,0.0023906645365059376,3.0,4.0,95.97781372070312,19.39695167541504,12.33368968963623,21.157997131347656,12.55763053894043,6.676441192626953,1.606431007385254,-3.3437347412109375,-0.4459514617919922,-3.5118980407714844,0.9480819702148438,5.843012809753418
35391,scene,pickleoutside,0.008750000037252903,0.0023737065494060516,3.0,4.0,94.8543472290039,23.480592727661133,10.818553924560547,15.308191299438477,8.820318222045898,10.162172317504883,3.333986282348633,-0.21569252014160156,-4.938386917114258,-2.2594642639160156,-3.3416385650634766,-2.890048027038574
35392,scene,pickleoutside,0.007499999832361937,0.0022763609886169434,3.0,4.0,95.68120574951172,21.12339973449707,10.062751770019531,12.107524871826172,5.787819862365723,9.051729202270508,7.082180976867676,6.561305046081543,3.7513771057128906,-0.037357330322265625,-1.644186019897461,2.445219039916992
35393,scene,pickleoutside,0.008750000037252903,0.0024724265094846487,3.0,4.0,94.90533447265625,18.80283546447754,10.34309196472168,11.248933792114258,9.487635612487793,9.939220428466797,6.963047981262207,6.77088737487793,5.644201278686523,1.261810302734375,-0.193572998046875,-0.5116815567016602
35394,scene,pickleoutside,0.009999999776482582,0.002097949618473649,3.0,4.0,94.71442413330078,22.243755340576172,12.059555053710938,11.708700180053711,9.84796142578125,10.946159362792969,7.905510902404785,0.8140997886657715,2.143077850341797,1.0270347595214844,-5.769895553588867,-2.526926040649414
35395,scene,pickleoutside,0.014999999664723873,0.001976718194782734,3.0,4.0,88.41348266601562,13.281010627746582,8.706619262695312,10.184001922607422,12.446599006652832,11.502156257629395,4.893987655639648,1.5436902046203613,3.1537952423095703,2.0045242309570312,0.08482551574707031,3.6773571968078613
35396,scene,pickleoutside,0.017500000074505806,0.0018269562860950828,3.0,4.0,89.66630554199219,14.481233596801758,8.629076957702637,14.306167602539062,9.954771041870117,7.884592056274414,6.052807807922363,0.9165229797363281,-0.7071151733398438,-0.46706390380859375,2.157155990600586,7.561468601226807
35397,scene,pickleoutside,0.01875000074505806,0.0016101413639262319,3.0,4.0,88.46758270263672,19.329689025878906,11.611088752746582,14.931294441223145,6.39159631729126,5.287357807159424,2.7288074493408203,3.332427978515625,3.795015335083008,0.6481246948242188,9.161062240600586,5.841609001159668
35398,scene,pickleoutside,0.016249999403953552,0.0014201326994225383,3.0,4.0,89.88668823242188,11.673827171325684,3.8971996307373047,3.5209193229675293,3.6623659133911133,2.6141796112060547,-4.426870346069336,1.7493200302124023,1.4090251922607422,-2.5611343383789062,5.184173583984375,-0.6439409255981445
35399,scene,pickleoutside,0.013749999925494194,0.0014807399129495025,3.0,4.0,86.80624389648438,17.445926666259766,7.078962802886963,14.387872695922852,15.163858413696289,6.399129390716553,4.014407157897949,3.04044246673584,-3.847208023071289,-4.9205780029296875,3.4327335357666016,-0.7422523498535156
35400,scene,pickleoutside,0.009999999776482582,0.0017343126237392426,3.0,4.0,83.00349426269531,15.892549514770508,12.301752090454102,13.519115447998047,8.64433765411377,1.5889406204223633,4.211905479431152,2.6479835510253906,0.28035545349121094,-3.0102386474609375,-2.2600650787353516,1.5433244705200195
35401,scene,pickleoutside,0.011250000447034836,0.0017508558230474591,3.0,4.0,86.89271545410156,18.537193298339844,7.306361675262451,9.862899780273438,13.332479476928711,8.024487495422363,6.7611284255981445,4.62473201751709,3.851947784423828,-2.3124923706054688,-4.273571014404297,-2.3840622901916504
35402,scene,pickleoutside,0.011250000447034836,0.0018001064890995622,3.0,4.0,84.2833251953125,17.922691345214844,10.565367698669434,15.439582824707031,12.709028244018555,12.615555763244629,7.842472076416016,0.9049396514892578,1.9021034240722656,-1.1172332763671875,2.1152915954589844,0.04641151428222656
35403,scene,pickleoutside,0.016249999403953552,0.001632274710573256,3.0,4.0,86.63661193847656,18.962316513061523,9.015593528747559,18.114028930664062,7.072361946105957,3.752816677093506,5.275428771972656,7.452892303466797,6.873992919921875,-0.8059158325195312,-3.0635509490966797,-2.0758843421936035
35404,scene,pickleoutside,0.017500000074505806,0.0017579104751348495,3.0,4.0,96.09542846679688,21.269519805908203,14.875774383544922,18.25323486328125,9.367867469787598,7.025339126586914,5.002774238586426,0.5557742118835449,-2.3348770141601562,-2.4947166442871094,-2.6135597229003906,1.23541259765625
35405,scene,pickleoutside,0.014999999664723873,0.0014660472515970469,3.0,4.0,84.74494934082031,13.852140426635742,5.697512626647949,6.210444927215576,1.8425893783569336,-1.5538148880004883,-0.3344268798828125,-2.4862799644470215,1.3253898620605469,-0.8471755981445312,-1.9635791778564453,3.50753116607666
35406,scene,pickleoutside,0.012500000186264515,0.0017849633004516363,3.0,4.0,93.42420196533203,18.791776657104492,4.794846534729004,11.673027038574219,5.963001728057861,1.6518113613128662,-0.26739025115966797,-2.0459747314453125,-3.963367462158203,-2.7340965270996094,-1.254140853881836,0.4373607635498047
35407,scene,pickleoutside,0.009999999776482582,0.0018951400415971875,3.0,4.0,91.190673828125,19.522079467773438,5.484424114227295,16.55858039855957,12.92462158203125,7.139289855957031,4.988624572753906,-0.07926654815673828,1.1013927459716797,-10.047698974609375,-4.838619232177734,-2.758068084716797
35408,scene,pickleoutside,0.007499999832361937,0.0022434592247009277,3.0,4.0,94.17790222167969,16.851816177368164,11.491703033447266,14.117439270019531,12.192299842834473,12.07552433013916,3.962862014770508,0.8194389343261719,-6.399518966674805,-7.8757476806640625,-5.302713394165039,-2.1535263061523438
35409,scene,pickleoutside,0.011250000447034836,0.0021606695372611284,3.0,4.0,85.66181945800781,17.497276306152344,6.678038597106934,9.36236572265625,11.055102348327637,8.520980834960938,4.897913932800293,3.5880422592163086,1.3683280944824219,3.7377471923828125,5.3417510986328125,5.676407814025879
35410,scene,pickleoutside,0.011250000447034836,0.002171640982851386,3.0,4.0,92.60481262207031,19.581819534301758,12.98153305053711,15.03883171081543,8.472457885742188,6.900232791900635,4.067849159240723,5.549593448638916,3.7526187896728516,3.51666259765625,4.726390838623047,6.494817733764648
35411,scene,pickleoutside,0.016249999403953552,0.0018621237250044942,3.0,4.0,87.46564483642578,16.531234741210938,11.082826614379883,15.190046310424805,11.300283432006836,1.9535212516784668,-1.048935890197754,5.026206970214844,5.298362731933594,1.3845634460449219,1.6928539276123047,4.662563323974609
35412,scene,pickleoutside,0.023749999701976776,0.0016400909516960382,3.0,4.0,95.60820007324219,24.82427978515625,9.533845901489258,13.680436134338379,16.72991943359375,10.901540756225586,3.97467041015625,-0.5685958862304688,2.0832481384277344,2.4758453369140625,-4.6170654296875,-2.838364601135254
35413,scene,pickleoutside,0.021250000223517418,0.001174405450001359,3.0,4.0,87.2014389038086,17.675827026367188,9.313272476196289,12.840964317321777,14.109906196594238,6.245364189147949,-0.8473424911499023,-3.6130709648132324,1.641754150390625,-1.0880279541015625,3.663074493408203,4.232943534851074
35414,scene,pickleoutside,0.019999999552965164,0.0012134071439504623,3.0,4.0,88.14785766601562,11.504596710205078,5.5017805099487305,11.343374252319336,4.777590751647949,5.351449966430664,0.730860710144043,0.3321342468261719,2.9815196990966797,-1.1810531616210938,1.3830146789550781,5.781144142150879
35415,scene,pickleoutside,0.021250000223517418,0.001695900340564549,3.0,4.0,84.70008850097656,8.781228065490723,5.599961757659912,9.072125434875488,10.472936630249023,4.256541728973389,0.5635986328125,3.760700225830078,2.5018310546875,-4.7780303955078125,-3.3959789276123047,3.9830217361450195
35416,scene,pickleoutside,0.017500000074505806,0.0017337483586743474,3.0,4.0,77.7228775024414,15.401286125183105,12.878274917602539,-2.0554237365722656,8.13400650024414,0.2698235511779785,2.485433578491211,-1.1298408508300781,-4.773521423339844,-3.9417877197265625,-0.0034389495849609375,12.148059844970703
35417,scene,pickleoutside,0.014999999664723873,0.0018057627603411674,3.0,4.0,83.12686920166016,18.267393112182617,10.75765609741211,3.3174524307250977,15.577768325805664,2.2905807495117188,1.0333251953125,-2.874640464782715,4.966339111328125,-2.8812294006347656,3.2961864471435547,11.006155967712402
35418,scene,pickleoutside,0.01875000074505806,0.0018763664411380887,3.0,4.0,88.58213806152344,18.686479568481445,15.130172729492188,3.2785634994506836,14.497930526733398,4.323573112487793,8.335882186889648,7.496549606323242,-1.4515228271484375,1.7558975219726562,0.6018047332763672,-1.5971708297729492
35419,scene,pickleoutside,0.016249999403953552,0.002162790158763528,3.0,4.0,83.28321838378906,26.103872299194336,18.48777198791504,17.71942138671875,16.816848754882812,9.83228874206543,8.989665031433105,-0.845757007598877,-0.9421195983886719,2.5878677368164062,-3.5895919799804688,7.774328231811523
35420,scene,pickleoutside,0.019999999552965164,0.0017834978643804789,3.0,4.0,85.14413452148438,19.143268585205078,10.069070816040039,3.509850025177002,7.498401165008545,1.6751799583435059,0.8907642364501953,0.13446426391601562,-0.8314914703369141,-2.2464523315429688,-5.648153305053711,2.8071718215942383
35421,scene,pickleoutside,0.01875000074505806,0.0018687824485823512,3.0,4.0,86.7977294921875,22.461475372314453,15.769590377807617,7.477259635925293,6.731645584106445,1.8401460647583008,4.363531112670898,2.994013786315918,0.07456207275390625,-6.5493011474609375,-1.5005664825439453,1.9187917709350586
35422,scene,pickleoutside,0.016249999403953552,0.0019662161357700825,3.0,4.0,94.46675872802734,20.267610549926758,12.16739559173584,9.372834205627441,13.07776165008545,9.19219970703125,2.5177154541015625,-3.0889739990234375,-1.6738204956054688,-5.503883361816406,-0.7985038757324219,3.5533504486083984
35423,scene,pickleoutside,0.012500000186264515,0.002131073037162423,3.0,4.0,91.62665557861328,20.4608211517334,13.96771240234375,12.773505210876465,7.881385326385498,3.7716007232666016,1.757145881652832,-1.0154809951782227,3.7472572326660156,3.4131240844726562,2.2493896484375,-1.4771380424499512
35424,scene,pickleoutside,0.009999999776482582,0.0019491184502840042,3.0,4.0,93.07792663574219,17.75044059753418,11.995969772338867,8.743946075439453,6.70372200012207,1.0052132606506348,-3.160860061645508,-5.535731315612793,-5.993156433105469,-2.721759796142578,0.43426513671875,1.9728755950927734
35425,scene,pickleoutside,0.008750000037252903,0.0019611637108027935,3.0,4.0,90.27262878417969,20.08501434326172,6.067330837249756,7.532413959503174,7.037118911743164,5.671234130859375,-0.7611274719238281,-6.540680885314941,-0.05750083923339844,0.5122528076171875,0.7996978759765625,1.2320871353149414
35426,scene,pickleoutside,0.012500000186264515,0.001886987593024969,3.0,4.0,92.91735076904297,20.746559143066406,10.590867042541504,12.402559280395508,6.143746376037598,4.463047981262207,2.076216697692871,0.7959227561950684,-0.027866363525390625,3.639251708984375,5.564281463623047,-0.28313541412353516
