,type,name,zcr,rms,pitch,hnr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0,voice,justin,0.009999999776482582,0.0016473903087899089,3.0,4.0,86.10193634033203,24.59352684020996,12.09427547454834,2.854623794555664,4.394294738769531,2.2447705268859863,3.9404296875,-0.9015412330627441,0.46971893310546875,2.6889572143554688,1.400655746459961,-2.7863669395446777
1,voice,justin,0.0062500000931322575,0.001599872950464487,3.0,4.0,84.96528625488281,26.88638687133789,11.60877799987793,5.715449810028076,2.76454496383667,4.417060852050781,6.487912178039551,6.50504207611084,-0.9533042907714844,-1.5200119018554688,5.452548980712891,5.134198188781738
2,voice,justin,0.0062500000931322575,0.001315408037044108,3.0,4.0,48.31062316894531,18.088361740112305,12.376205444335938,9.966100692749023,8.594230651855469,7.343138694763184,3.7613887786865234,3.435845375061035,1.1994438171386719,1.3693351745605469,2.500028610229492,0.440065860748291
3,voice,justin,0.0062500000931322575,0.001315408037044108,3.0,4.0,48.31062316894531,18.088361740112305,12.376205444335938,9.966100692749023,8.594230651855469,7.343138694763184,3.7613887786865234,3.435845375061035,1.1994438171386719,1.3693351745605469,2.500028610229492,0.440065860748291
4,voice,justin,0.004999999888241291,0.0009146240772679448,3.0,4.0,52.847740173339844,38.245140075683594,25.222274780273438,15.298839569091797,8.721166610717773,7.204652309417725,12.637801170349121,14.162566184997559,5.714229583740234,1.478424072265625,1.5254096984863281,3.692136764526367
5,voice,justin,0.007499999832361937,0.0008268306846730411,3.0,4.0,53.4877815246582,32.779876708984375,19.823688507080078,13.792022705078125,6.12479305267334,7.389628887176514,16.56551742553711,13.662239074707031,5.302425384521484,2.502593994140625,-1.0428733825683594,1.3591318130493164
6,voice,justin,0.007499999832361937,0.0006707448628731072,3.0,4.0,59.78291320800781,29.987842559814453,20.943954467773438,18.21316146850586,10.996801376342773,2.4708924293518066,7.473013877868652,12.730766296386719,11.592731475830078,6.827812194824219,-0.14859390258789062,0.13042783737182617
7,voice,justin,0.007499999832361937,0.0006008011405356228,3.0,4.0,51.19024658203125,30.913116455078125,18.01057243347168,16.09056854248047,10.293426513671875,3.3885202407836914,6.748444557189941,8.82765007019043,12.940380096435547,5.356742858886719,2.645832061767578,6.752981662750244
8,voice,justin,0.007499999832361937,0.0006379825645126402,3.0,4.0,50.21111297607422,27.381610870361328,13.296600341796875,16.401689529418945,12.184972763061523,12.944353103637695,14.199758529663086,13.242055892944336,10.044296264648438,0.9291915893554688,6.031726837158203,6.153182506561279
9,voice,justin,0.0062500000931322575,0.0006692000897601247,3.0,4.0,45.676666259765625,24.656518936157227,18.90691375732422,18.956787109375,5.980433464050293,3.9853029251098633,3.979654312133789,7.011497497558594,3.3468666076660156,1.6069869995117188,5.914863586425781,5.201179027557373
10,voice,justin,0.007499999832361937,0.0007385986973531544,3.0,4.0,51.270545959472656,31.801870346069336,18.028289794921875,11.532962799072266,9.407119750976562,3.1713953018188477,5.316282272338867,10.078788757324219,5.9818572998046875,3.518768310546875,3.8561630249023438,4.812758445739746
11,voice,justin,0.007499999832361937,0.0009868928464129567,3.0,4.0,50.059173583984375,32.67242431640625,21.339458465576172,21.76462173461914,11.865671157836914,7.751447677612305,9.5717134475708,3.626215934753418,8.690227508544922,7.260215759277344,4.907920837402344,10.027582168579102
