,type,name,zcr,rms,pitch,hnr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
34,voice,silence,0.04374999925494194,0.0016422434709966183,3.0,4.0,58.78295135498047,-11.428739547729492,17.04403305053711,0.1746201515197754,9.727563858032227,3.715998649597168,1.7224884033203125,-3.437262535095215,1.7507057189941406,2.075092315673828,4.008113861083984,1.5127124786376953
35,voice,silence,0.04500000178813934,0.0017169623170047998,3.0,4.0,67.71878051757812,-9.234525680541992,20.939645767211914,5.477105140686035,9.117671966552734,-4.432111740112305,-1.4752540588378906,3.666841506958008,-0.18588638305664062,-0.34894561767578125,6.332143783569336,-2.133347511291504
36,voice,silence,0.05249999836087227,0.001273199450224638,3.0,4.0,69.475341796875,-12.024211883544922,9.341514587402344,-8.484737396240234,2.839188575744629,-1.3379244804382324,-0.9902849197387695,-1.823157787322998,-0.46308326721191406,-1.567901611328125,10.659536361694336,6.0196332931518555
37,voice,silence,0.05624999850988388,0.0012512755347415805,3.0,4.0,66.53868103027344,-7.570267677307129,13.927226066589355,-4.3986592292785645,2.2226810455322266,-0.2163238525390625,5.229101181030273,6.875409126281738,0.06485176086425781,0.43622589111328125,11.076988220214844,7.282806396484375
38,voice,silence,0.0625,0.0011800136417150497,3.0,4.0,62.3702278137207,-6.186184406280518,18.057235717773438,1.9408369064331055,5.429006099700928,-7.549174785614014,-5.611096382141113,-4.262114524841309,0.825653076171875,-1.49365234375,8.674867630004883,8.601959228515625
39,voice,silence,0.03500000014901161,0.001984400674700737,3.0,4.0,61.78600311279297,-5.069241523742676,19.716955184936523,-2.001894474029541,4.540879249572754,-3.8118371963500977,-7.849664688110352,-11.202259063720703,-0.5185813903808594,-4.988925933837891,3.3633251190185547,-0.2538485527038574
40,voice,silence,0.021250000223517418,0.0020634105894714594,3.0,4.0,65.8368911743164,-7.880535125732422,19.52798080444336,-5.024415016174316,7.044851303100586,4.833758354187012,-0.9775981903076172,-2.076666831970215,1.3946189880371094,-0.3196449279785156,10.422904968261719,1.4083261489868164
41,voice,silence,0.05624999850988388,0.0013023052597418427,3.0,4.0,67.19686889648438,-2.738339424133301,18.52001190185547,2.645465850830078,1.4995312690734863,0.37349510192871094,4.397278785705566,1.9953274726867676,1.9781208038330078,-0.3243751525878906,7.168758392333984,10.849002838134766
42,voice,silence,0.0625,0.0012885056203231215,3.0,4.0,58.86037063598633,-11.32927417755127,12.509780883789062,-7.023736476898193,-0.10543632507324219,-6.981104850769043,-0.3990192413330078,-3.570138931274414,6.920444488525391,4.1233062744140625,8.036617279052734,5.909178733825684
43,voice,silence,0.03999999910593033,0.001545651350170374,3.0,4.0,61.68327331542969,-5.783173561096191,25.31977653503418,2.2200236320495605,13.227823257446289,2.6798839569091797,4.701689720153809,1.3232617378234863,2.465517044067383,-5.337921142578125,8.616100311279297,7.2652459144592285
44,voice,silence,0.03375000134110451,0.0014127030735835433,3.0,4.0,73.48336791992188,-0.8839454650878906,20.301891326904297,-1.1196026802062988,6.109853267669678,-3.750596046447754,0.19840049743652344,2.177659034729004,7.34356689453125,1.1604232788085938,6.231361389160156,-1.6635375022888184
45,voice,silence,0.04374999925494194,0.0012215191964060068,3.0,4.0,67.32272338867188,-0.6173110008239746,16.73834800720215,0.8250575065612793,10.003657341003418,3.2253189086914062,0.9305763244628906,-1.5394468307495117,-2.9320240020751953,-2.6408042907714844,5.570110321044922,2.7149620056152344
46,voice,silence,0.061250001192092896,0.0010517645860090852,3.0,4.0,62.329078674316406,-7.068838596343994,18.194778442382812,-3.724335193634033,6.421085357666016,0.9782791137695312,-2.546444892883301,0.5700674057006836,3.411558151245117,2.8288040161132812,6.912290573120117,4.484625339508057
47,voice,silence,0.05375000089406967,0.0013836571015417576,3.0,4.0,67.02080535888672,-16.31926918029785,18.100849151611328,-1.9974160194396973,8.86400032043457,-1.6977829933166504,2.8245439529418945,1.1456389427185059,5.414461135864258,-5.714332580566406,0.6376190185546875,2.21152925491333
48,voice,silence,0.05624999850988388,0.0015366650186479092,3.0,4.0,68.8858413696289,-16.80260467529297,9.023963928222656,-3.2835536003112793,7.4212799072265625,3.9896764755249023,3.057013511657715,2.2133984565734863,5.969770431518555,-3.706531524658203,-1.7110633850097656,-2.4373598098754883
49,voice,silence,0.0625,0.0015344865387305617,3.0,4.0,77.04025268554688,-13.787890434265137,8.393098831176758,-5.597687721252441,5.964105606079102,2.922675609588623,5.329362869262695,0.5480690002441406,6.788360595703125,1.2622528076171875,3.961946487426758,4.466211795806885
50,voice,silence,0.05874999985098839,0.0014064229326322675,3.0,4.0,80.02851104736328,-12.452555656433105,11.138799667358398,-1.5537705421447754,5.432561874389648,0.6743154525756836,0.0072116851806640625,-1.5448241233825684,3.016387939453125,-3.7358322143554688,-4.330256462097168,-0.20297622680664062
51,voice,silence,0.07500000298023224,0.001355943619273603,3.0,4.0,75.06021881103516,-18.033935546875,8.444070816040039,-6.0864667892456055,4.203453063964844,-5.71901798248291,4.039675712585449,2.372593402862549,9.404560089111328,-1.5657234191894531,-0.5545024871826172,0.5111618041992188
52,voice,silence,0.0637499988079071,0.0015050616348162293,3.0,4.0,74.69161987304688,-16.626251220703125,12.17066764831543,0.989811897277832,8.097533226013184,0.9598884582519531,3.4727935791015625,2.9804916381835938,1.2163200378417969,-6.741764068603516,-3.160266876220703,-0.3533458709716797
53,voice,silence,0.05874999985098839,0.001593328546732664,3.0,4.0,73.00794982910156,-15.268451690673828,6.3338446617126465,-3.4922237396240234,5.1241960525512695,3.0391440391540527,0.23603153228759766,5.381505966186523,5.477500915527344,-1.0879173278808594,-4.120918273925781,-3.2100791931152344
54,voice,silence,0.05874999985098839,0.0015388502506539226,3.0,4.0,79.45075988769531,-9.335925102233887,12.769145011901855,6.706329345703125,6.901584625244141,-4.6733717918396,-3.941722869873047,2.692448616027832,4.993511199951172,0.3318595886230469,-2.643861770629883,-9.61668586730957
55,voice,silence,0.0637499988079071,0.0014993303921073675,3.0,4.0,78.45659637451172,-15.018864631652832,13.491920471191406,-6.047715187072754,7.456032752990723,1.9115781784057617,-4.300959587097168,-0.005262851715087891,8.955764770507812,-2.986248016357422,-0.7208442687988281,-2.5795841217041016
56,voice,silence,0.0625,0.0015907944180071354,3.0,4.0,73.3165283203125,-16.712602615356445,10.430768013000488,-6.521224498748779,8.538307189941406,7.71705436706543,-1.320857048034668,3.1935653686523438,6.94981575012207,-3.7549591064453125,-1.128098487854004,-1.1204657554626465
57,voice,silence,0.07124999910593033,0.0013926213141530752,3.0,4.0,77.512451171875,-10.85571002960205,16.79446029663086,-5.725648880004883,6.904397964477539,5.1421918869018555,1.7693510055541992,-2.6148409843444824,2.169508934020996,-4.000118255615234,1.8771839141845703,1.6693387031555176
58,voice,silence,0.07999999821186066,0.0011067104060202837,3.0,4.0,63.82071304321289,-21.688232421875,10.946418762207031,-7.819962978363037,11.94528865814209,4.8247857093811035,2.913956642150879,-2.3562159538269043,3.647502899169922,1.13916015625,0.9852333068847656,-0.9544262886047363
59,voice,silence,0.05375000089406967,0.001311920932494104,3.0,4.0,62.32111358642578,-17.076705932617188,8.818914413452148,-2.2237954139709473,3.2360687255859375,4.850943088531494,4.413047790527344,-0.5090394020080566,-2.0770931243896484,-0.23831939697265625,4.761417388916016,4.752099990844727
60,voice,silence,0.04374999925494194,0.001583383302204311,3.0,4.0,75.57891845703125,-6.507776737213135,15.495874404907227,-0.22127151489257812,8.450292587280273,3.4170479774475098,4.581851005554199,-1.434119701385498,5.268253326416016,-7.239009857177734,0.2346172332763672,2.0448508262634277
61,voice,silence,0.03500000014901161,0.0016396582359448075,3.0,4.0,79.77729797363281,-5.647787094116211,10.351700782775879,-1.9489946365356445,0.3045186996459961,-3.731358051300049,0.7528352737426758,2.244938850402832,6.013759613037109,-3.463134765625,9.384177207946777,2.0774130821228027
62,voice,silence,0.038750000298023224,0.0015487512573599815,3.0,4.0,74.12138366699219,-1.826340675354004,13.629130363464355,-4.139473915100098,1.7398943901062012,-0.16767597198486328,3.566962242126465,1.8556146621704102,6.165554046630859,2.89837646484375,5.814472198486328,3.5737533569335938
63,voice,silence,0.04500000178813934,0.001405123621225357,3.0,4.0,70.63053131103516,-8.228889465332031,19.042713165283203,0.21232366561889648,6.392933368682861,-5.281230926513672,-0.24052047729492188,-2.9383859634399414,1.957895278930664,-4.242755889892578,0.8660678863525391,-0.7793140411376953
64,voice,silence,0.038750000298023224,0.0016726854955777526,3.0,4.0,81.50774383544922,-3.5308732986450195,12.666926383972168,0.8244490623474121,2.8494858741760254,-9.229915618896484,-1.2022819519042969,-4.147069454193115,3.1428089141845703,2.865589141845703,3.794339179992676,0.3379173278808594
65,voice,silence,0.02500000037252903,0.001826516236178577,3.0,4.0,69.11290740966797,-12.497516632080078,10.987285614013672,-4.423995494842529,6.996645450592041,2.927093505859375,0.48236751556396484,-2.6317148208618164,-1.3963909149169922,-0.5616912841796875,7.620857238769531,3.308985710144043
66,voice,silence,0.023749999701976776,0.0018342304974794388,3.0,4.0,74.5703125,-0.4643549919128418,12.492807388305664,1.3836779594421387,7.925503253936768,-0.28436994552612305,1.6720809936523438,-4.847742080688477,-0.7281894683837891,2.8740577697753906,2.188788414001465,2.508680820465088
67,voice,silence,0.036249998956918716,0.0016974437749013305,3.0,4.0,64.88067626953125,-11.855788230895996,15.994522094726562,4.18430233001709,8.825178146362305,2.030317783355713,-7.848702430725098,-6.27897834777832,-3.8863391876220703,-3.894268035888672,-1.7548542022705078,-1.0541815757751465
68,voice,silence,0.04125000163912773,0.0017507992452010512,3.0,4.0,74.17963409423828,-1.2926173210144043,23.36669921875,7.074347496032715,9.901491165161133,-4.712319374084473,-4.403902053833008,-3.4679856300354004,-1.1684989929199219,-2.7561302185058594,5.402805328369141,-0.6121406555175781
69,voice,silence,0.04874999821186066,0.0015105475904420018,3.0,4.0,71.56341552734375,-1.266178846359253,25.625621795654297,4.846912384033203,5.59861946105957,-11.218000411987305,-7.581703186035156,-3.747912883758545,0.5017528533935547,-0.4876823425292969,2.7853145599365234,-4.170672416687012
70,voice,silence,0.051249999552965164,0.001178415259346366,3.0,4.0,62.71517562866211,-6.706516742706299,19.94978904724121,-2.723322629928589,2.991840362548828,-1.3422002792358398,5.495216369628906,2.0797157287597656,3.9210052490234375,-0.03208160400390625,3.2202377319335938,-4.042877197265625
71,voice,silence,0.05624999850988388,0.0012785139260813594,3.0,4.0,64.97489929199219,-14.660652160644531,13.508252143859863,0.6890249252319336,3.072927474975586,-8.59546184539795,-0.3582439422607422,-0.7187108993530273,4.28126335144043,6.476787567138672,2.185962677001953,-2.592607021331787
72,voice,silence,0.04500000178813934,0.001278557232581079,3.0,4.0,69.49397277832031,-3.2505249977111816,23.086475372314453,2.8349270820617676,5.91163969039917,-0.3185405731201172,-2.74831485748291,-4.526993274688721,-0.1990814208984375,-2.857524871826172,2.756551742553711,-2.9774489402770996
73,voice,silence,0.03500000014901161,0.0011708000674843788,3.0,4.0,68.99102020263672,-4.3977437019348145,16.390256881713867,-2.6145544052124023,0.4895057678222656,-0.710820198059082,3.552244186401367,-1.3334283828735352,1.5808963775634766,1.1508827209472656,6.3223676681518555,-0.016366958618164062
74,voice,silence,0.03999999910593033,0.0011381527874618769,3.0,4.0,70.53035736083984,-10.633233070373535,16.733667373657227,2.151577949523926,5.327759742736816,0.2964954376220703,0.06377983093261719,-1.8174381256103516,0.5194625854492188,1.9591445922851562,8.405254364013672,-0.8680343627929688
75,voice,silence,0.03750000149011612,0.001203422318212688,3.0,4.0,61.83287811279297,-6.332395076751709,16.159286499023438,-1.5319757461547852,3.5478715896606445,0.8431529998779297,-7.404949188232422,-1.6611442565917969,5.546831130981445,-1.5483207702636719,6.61190128326416,6.296550273895264
76,voice,silence,0.027499999850988388,0.001435577985830605,3.0,4.0,66.94013214111328,-5.7967305183410645,18.02261734008789,-3.7479891777038574,4.384186267852783,-8.298912048339844,1.800236701965332,6.930331230163574,1.2247695922851562,-3.7147750854492188,8.393634796142578,3.767874240875244
77,voice,silence,0.02250000089406967,0.0015329418238252401,3.0,4.0,66.76590728759766,-4.628945827484131,17.427465438842773,2.382415771484375,5.778770923614502,-6.547878742218018,-0.5652217864990234,4.375222206115723,7.935405731201172,-2.715404510498047,0.3430137634277344,-6.182507514953613
78,voice,silence,0.03500000014901161,0.0012443357845768332,3.0,4.0,68.71465301513672,-9.700501441955566,12.225467681884766,-1.2619552612304688,6.066405296325684,-1.1005454063415527,1.2597875595092773,-2.2029476165771484,-0.5246181488037109,-7.387432098388672,0.00957489013671875,-2.8263821601867676
79,voice,silence,0.04749999940395355,0.0009554725838825107,3.0,4.0,62.228904724121094,-9.262126922607422,16.004886627197266,-1.5144987106323242,8.950850486755371,-3.6485490798950195,-2.3637237548828125,-1.8154611587524414,-5.706600189208984,-4.463756561279297,7.058132171630859,2.6826114654541016
80,voice,silence,0.0637499988079071,0.0009171338169835508,3.0,4.0,68.12741088867188,-3.4990286827087402,16.941123962402344,2.518070697784424,6.645506858825684,-5.5034637451171875,-2.60697078704834,-5.428216934204102,-1.9931297302246094,-5.954216003417969,3.691303253173828,2.765740394592285
81,voice,silence,0.06624999642372131,0.0008625880000181496,3.0,4.0,67.93759155273438,-8.191070556640625,19.36420249938965,2.249189853668213,0.9937562942504883,-5.410171985626221,0.6528072357177734,-1.6522040367126465,1.5649757385253906,-0.3228492736816406,2.7498674392700195,-3.4950084686279297
82,voice,silence,0.042500000447034836,0.001196407712996006,3.0,4.0,55.01226806640625,-18.410341262817383,17.086009979248047,4.404787540435791,5.358048439025879,4.407063007354736,1.2083253860473633,0.9044880867004395,-0.9321975708007812,-7.056892395019531,7.115208625793457,4.039753437042236
83,voice,silence,0.026249999180436134,0.001487712375819683,3.0,4.0,63.87690734863281,-5.910237789154053,18.929786682128906,1.3571968078613281,9.884431838989258,4.414638519287109,-2.499086380004883,6.577968597412109,-0.7545337677001953,-3.1835250854492188,7.659322738647461,1.2557411193847656
84,voice,silence,0.019999999552965164,0.00196980033069849,3.0,4.0,64.77904510498047,-4.291177272796631,25.803186416625977,7.363794326782227,10.343904495239258,2.075749397277832,2.716799736022949,-1.7959485054016113,2.6060009002685547,0.3082160949707031,6.155071258544922,3.229975700378418
85,voice,silence,0.03999999910593033,0.001593342749401927,3.0,4.0,66.53199768066406,-6.860857009887695,17.908302307128906,1.5449037551879883,6.829068660736084,1.1241908073425293,6.775215148925781,0.09458732604980469,0.5673408508300781,-1.1053314208984375,5.377826690673828,0.45377445220947266
86,voice,silence,0.057500001043081284,0.0011305336374789476,3.0,4.0,65.91127014160156,-9.444147109985352,19.85655975341797,-0.335721492767334,6.103403091430664,-3.1918230056762695,1.8251991271972656,1.4168720245361328,-2.3610401153564453,0.6888923645019531,10.728185653686523,3.8767337799072266
87,voice,silence,0.03500000014901161,0.0016093472950160503,3.0,4.0,65.20928192138672,-9.53701400756836,14.603614807128906,-1.6521821022033691,9.292375564575195,5.107687950134277,6.008451461791992,-0.8427939414978027,3.4626731872558594,0.045276641845703125,2.8959999084472656,0.685023307800293
88,voice,silence,0.026249999180436134,0.0016897815512493253,3.0,4.0,65.69025421142578,-12.168007850646973,21.976890563964844,7.775418281555176,13.639476776123047,0.7912502288818359,3.4332504272460938,-1.5639629364013672,2.3233184814453125,-3.4805374145507812,7.202282905578613,2.3950366973876953
89,voice,silence,0.04500000178813934,0.001535652088932693,3.0,4.0,69.20577239990234,-9.005086898803711,15.034430503845215,2.2375898361206055,2.3126158714294434,-2.844604015350342,-1.0928945541381836,3.5846729278564453,8.30328369140625,5.80267333984375,9.421525955200195,7.079012870788574
90,voice,silence,0.061250001192092896,0.0011749074328690767,3.0,4.0,71.41607666015625,-5.183436393737793,21.41089630126953,0.8424897193908691,4.015568256378174,-7.330715179443359,1.8183393478393555,6.217075347900391,8.446992874145508,-0.15047454833984375,10.322393417358398,5.862157344818115
91,voice,silence,0.036249998956918716,0.0011922387639060616,3.0,4.0,65.52257537841797,-4.934264183044434,16.27935791015625,-7.604388236999512,-0.16765213012695312,-1.225001335144043,1.2674331665039062,2.689291477203369,0.9315567016601562,3.199432373046875,7.468818664550781,7.081937789916992
92,voice,silence,0.023749999701976776,0.0012891549849882722,3.0,4.0,62.500732421875,-7.241024971008301,19.80522918701172,2.1357245445251465,6.042666435241699,-3.868342876434326,-2.018705368041992,-1.920823097229004,-0.9274997711181641,3.2877159118652344,10.418302536010742,-1.3050227165222168
93,voice,silence,0.032499998807907104,0.0011281013721600175,3.0,4.0,61.770713806152344,-5.497437477111816,13.253016471862793,-3.4435977935791016,-1.0569953918457031,1.7199063301086426,1.5642156600952148,2.3454527854919434,2.7709083557128906,-0.7921981811523438,10.043731689453125,9.489595413208008
94,voice,silence,0.05999999865889549,0.000867159164045006,3.0,4.0,68.80722045898438,-8.583614349365234,20.079021453857422,3.869600296020508,6.226186275482178,-4.8569536209106445,2.194199562072754,-2.1280345916748047,-2.8093204498291016,-3.4278488159179688,4.928302764892578,2.1958565711975098
95,voice,silence,0.07000000029802322,0.0008124742889776826,3.0,4.0,65.6109619140625,-6.0289716720581055,13.947549819946289,1.6094303131103516,1.1652202606201172,-1.5510978698730469,4.084081649780273,4.4041948318481445,-5.730653762817383,-4.441551208496094,9.514749526977539,-0.11132144927978516
96,voice,silence,0.05624999850988388,0.0010266182944178581,3.0,4.0,55.9229736328125,-14.915998458862305,11.258193969726562,1.2474274635314941,-1.6493911743164062,-5.908278465270996,4.981853485107422,2.6110215187072754,1.594146728515625,-1.8311233520507812,6.224606513977051,2.240816593170166
